12345678914,Mantas,Adomėnas,1972-10-01,TRUE,Trumpa Manto Adomėno biografija.,5
12345678915,Monika,Navickienė,1981-06-25,TRUE,Trumpa Monikos Navickienės biografija.,6
12345678945,Raminta,Popovienė,1970-05-05,TRUE,Trumpa Ramintos Popovienės biografija.,5
12345678946,Gediminas,Kirkilas,1951-08-30,TRUE,Trumpa Gedimino Kirkilo biografija.,6
12345678985,Bronius,Markauskas,1960-11-05,TRUE,Trumpa Broniaus Markausko biografija.,15
12345678986,Valerijus,Simulik,1960-08-02,TRUE,Trumpa Valerijaus Simulik biografija.,16
12345678125,Jolita,Vaickienė,1970-09-25,TRUE,Trumpa Jolitos Vaickienės biografija.,25
12345678126,Jonas,Liesys,1952-02-24,TRUE,Trumpa Jono Liesio biografija.,26
12345678135,Remigijus,Ačas,1962-12-27,TRUE,Trumpa Remigijaus Ačo biografija.,5
12345678136,Ona,Valiukevičiūtė,1945-08-01,TRUE,Trumpa Onos Valiukevičiūtės biografija.,6
